['"1421174881274"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"510"'],24,203,0.118,0.0011888588355
['"1421174881388"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"511"'],24,203,0.118,0.0011864691695
['"1421174881478"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"510"'],24,203,0.118,0.0011888588355
['"1421174881572"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"510"', '"509"', '"510"'],24,203,0.118,0.0011888588355
['"1421174881675"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"510"'],24,203,0.118,0.0011888588355
['"1421174881782"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"511"'],24,203,0.118,0.0011864691695
['"1421174881876"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"510"'],24,203,0.118,0.0011888588355
['"1421174881982"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"510"', '"509"', '"510"'],24,203,0.118,0.0011888588355
['"1421174882077"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"510"'],24,203,0.118,0.0011888588355
['"1421174882183"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"510"'],24,203,0.118,0.0011888588355
['"1421174882277"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"511"'],24,203,0.118,0.0011864691695
['"1421174882384"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"511"'],24,203,0.118,0.0011864691695
['"1421174882478"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"510"'],24,203,0.118,0.0011888588355
['"1421174882584"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"511"'],24,203,0.118,0.0011864691695
['"1421174882691"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"511"'],24,203,0.118,0.0011864691695
['"1421174882781"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"510"'],24,203,0.118,0.0011888588355
['"1421174882887"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"511"'],24,203,0.118,0.0011864691695
['"1421174882986"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"511"'],24,203,0.118,0.0011864691695
['"1421174883092"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"508"', '"508"', '"511"'],-23,-205,-0.112,-0.0011984174995
['"1421174883186"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174883293"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174883383"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174883493"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"508"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174883600"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"511"'],-23,-205,-0.112,-0.0011984174995
['"1421174883690"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174883797"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"511"'],-23,-205,-0.112,-0.0011984174995
['"1421174883891"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"511"'],-23,-205,-0.112,-0.0011984174995
['"1421174883994"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"511"'],-23,-205,-0.112,-0.0011984174995
['"1421174884087"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174884194"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174884284"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174884395"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"511"'],-23,-205,-0.112,-0.0011984174995
['"1421174884497"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"508"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174884591"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"508"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174884698"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174884788"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"508"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174884898"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"508"', '"508"', '"511"'],-23,-205,-0.112,-0.0011984174995
['"1421174884989"', '"281"', '"484"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"510"'],-24,-204,-0.117,-0.0011948330005
['"1421174885095"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174885189"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174885296"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174885390"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174885496"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"508"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174885603"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"508"', '"508"', '"511"'],-23,-205,-0.112,-0.0011984174995
['"1421174885693"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"508"', '"508"', '"511"'],-23,-205,-0.112,-0.0011984174995
['"1421174885800"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174885894"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"511"'],-23,-205,-0.112,-0.0011984174995
['"1421174886000"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174886107"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174886197"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174886303"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174886394"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"508"', '"508"', '"511"'],-23,-205,-0.112,-0.0011984174995
['"1421174886504"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174886594"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"508"', '"508"', '"511"'],-23,-205,-0.112,-0.0011984174995
['"1421174886701"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"508"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174886811"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174886901"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"508"', '"508"', '"511"'],-23,-205,-0.112,-0.0011984174995
['"1421174887008"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"508"', '"508"', '"511"'],-23,-205,-0.112,-0.0011984174995
['"1421174887098"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"511"'],-23,-205,-0.112,-0.0011984174995
['"1421174887204"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"511"'],-23,-205,-0.112,-0.0011984174995
['"1421174887299"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"508"', '"508"', '"511"'],-23,-205,-0.112,-0.0011984174995
['"1421174887405"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"508"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174887511"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"508"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174887602"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"508"', '"508"', '"511"'],-23,-205,-0.112,-0.0011984174995
['"1421174887712"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174887802"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"511"'],-23,-205,-0.112,-0.0011984174995
['"1421174887909"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174888003"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"511"'],-23,-205,-0.112,-0.0011984174995
['"1421174888110"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174888204"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"511"'],-23,-205,-0.112,-0.0011984174995
['"1421174888306"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"511"'],-23,-205,-0.112,-0.0011984174995
['"1421174888400"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"511"'],-23,-205,-0.112,-0.0011984174995
['"1421174888507"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"508"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174888613"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"508"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174888707"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"511"'],-23,-205,-0.112,-0.0011984174995
['"1421174888814"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174888904"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"508"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174889015"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"508"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174889101"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"508"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174889211"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174889301"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"511"'],-23,-205,-0.112,-0.0011984174995
['"1421174889408"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174889514"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"511"'],-23,-205,-0.112,-0.0011984174995
['"1421174889604"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"508"', '"508"', '"511"'],-23,-205,-0.112,-0.0011984174995
['"1421174889711"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"508"', '"508"', '"511"'],-23,-205,-0.112,-0.0011984174995
['"1421174889805"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174889912"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"509"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
['"1421174890002"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"508"', '"508"', '"511"'],-23,-205,-0.112,-0.0011984174995
['"1421174890108"', '"281"', '"485"', '"280"', '"18"', '"-204"', '"3"', '"s0000"', '"508"', '"508"', '"510"'],-23,-205,-0.113,-0.0011996123325
