['"1416607491379"', '"1022"', '"526"', '"1017"', '"65"', '"19"', '"2"', '"s0000"', '"508"', '"508"', '"509"'],18,491,0.0894,0.000780287009552
['"1416607492370"', '"950"', '"525"', '"949"', '"55"', '"19"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],18,424,0.089,0.000783103444728
['"1416607493377"', '"956"', '"526"', '"955"', '"55"', '"19"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],19,429,0.0914,0.000793627095215
['"1416607494389"', '"962"', '"526"', '"961"', '"55"', '"19"', '"2"', '"s0000"', '"508"', '"507"', '"509"'],19,435,0.0926,0.000804037181129
['"1416607495389"', '"968"', '"526"', '"968"', '"55"', '"20"', '"2"', '"s0000"', '"508"', '"507"', '"509"'],19,442,0.0932,0.000814977235053
['"1416607496405"', '"974"', '"526"', '"973"', '"55"', '"20"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],19,447,0.093,0.00082675009585
['"1416607497400"', '"980"', '"527"', '"979"', '"55"', '"20"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],20,452,0.098,0.00083598668117
['"1416607498415"', '"986"', '"527"', '"985"', '"55"', '"20"', '"2"', '"s0000"', '"508"', '"507"', '"509"'],20,458,0.0976,0.000846964589952
['"1416607499423"', '"992"', '"527"', '"991"', '"55"', '"20"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],20,464,0.0982,0.000858093918165
['"1416607500435"', '"997"', '"527"', '"996"', '"55"', '"21"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],20,469,0.099,0.000866876245191
['"1416607501430"', '"1003"', '"528"', '"1002"', '"55"', '"21"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],21,474,0.1015,0.000877778444257
['"1416607502441"', '"1009"', '"528"', '"1008"', '"55"', '"21"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],21,480,0.102,0.000888642788465
['"1416607503449"', '"1015"', '"528"', '"1015"', '"55"', '"21"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],21,487,0.1025,0.000899166438953
['"1416607504445"', '"1019"', '"528"', '"1016"', '"55"', '"21"', '"2"', '"s0000"', '"508"', '"507"', '"509"'],21,488,0.103,0.000906623845953
['"1416607505452"', '"932"', '"528"', '"931"', '"45"', '"22"', '"2"', '"s0000"', '"508"', '"507"', '"509"'],21,403,0.1,0.000902272706956
['"1416607506460"', '"940"', '"528"', '"939"', '"45"', '"22"', '"2"', '"s0000"', '"507"', '"507"', '"508"'],21,411,0.103,0.000895961934852
['"1416607507471"', '"946"', '"529"', '"945"', '"45"', '"22"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],22,416,0.1065,0.000907521870148
['"1416607508479"', '"952"', '"529"', '"951"', '"45"', '"22"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],22,422,0.108,0.00091876937476
['"1416607509478"', '"956"', '"529"', '"955"', '"45"', '"22"', '"2"', '"s0000"', '"508"', '"507"', '"509"'],22,426,0.108,0.000931445133926
